id,userid,date,time,category,zone
26211753,130904,6/2/2010,9:45:16 PM,4,9
26211752,130904,6/2/2010,9:45:25 PM,6,9
26211751,130904,6/2/2010,9:45:41 PM,7,9
26211750,130904,6/2/2010,9:45:51 PM,12,9
26211749,130904,6/2/2010,9:45:58 PM,6,9
26211748,130904,6/2/2010,9:46:05 PM,942,9
26211747,130904,6/2/2010,9:46:12 PM,7,9
26211746,130904,6/2/2010,9:46:25 PM,133,9
26211745,130904,6/2/2010,9:46:35 PM,6,9
26211744,130904,6/3/2010,6:46:05 PM,33,9
26211743,130904,6/3/2010,6:46:30 PM,205,9
26211742,130904,6/3/2010,6:46:36 PM,7,9
26211741,130904,6/3/2010,6:46:42 PM,7,9
26211740,130904,6/3/2010,6:46:49 PM,5,9
26211739,130904,6/3/2010,6:46:56 PM,5,9
26211738,130904,6/3/2010,6:47:07 PM,13,9
26211737,130904,6/3/2010,6:47:13 PM,936,9
26211736,130904,6/3/2010,6:47:20 PM,6,9
26211735,130904,6/3/2010,6:47:27 PM,4,9
26211734,130904,6/3/2010,6:47:37 PM,7,9
26211733,130904,6/3/2010,6:47:46 PM,942,9
26211732,130904,6/3/2010,6:47:54 PM,199,9
26211731,130904,6/3/2010,6:48:01 PM,191,9
26211730,130904,6/3/2010,6:48:09 PM,191,9
26211729,130904,6/3/2010,10:13:35 PM,33,9
26211728,130904,6/3/2010,10:13:42 PM,6,9
26211727,130904,6/3/2010,10:13:49 PM,7,9
26211726,130904,6/3/2010,10:13:58 PM,942,9
26211725,130904,6/3/2010,10:14:05 PM,191,9
26211724,130904,6/3/2010,10:14:10 PM,930,9
26211723,130904,6/3/2010,10:14:18 PM,12,9
26211722,130904,6/3/2010,10:14:24 PM,936,9
26211673,130904,6/25/2010,8:29:06 PM,936,9
26211672,130904,6/25/2010,8:29:13 PM,6,9
26211671,130904,6/25/2010,8:29:19 PM,12,9
26211670,130904,6/25/2010,8:29:26 PM,12,9
26211669,130904,6/25/2010,8:29:32 PM,934,9
26211668,130904,6/25/2010,8:29:39 PM,930,9
26211667,130904,6/25/2010,8:29:45 PM,191,9
26211666,130904,6/25/2010,8:29:51 PM,7,9
26211665,130904,6/25/2010,8:29:58 PM,191,9
26211664,130904,6/25/2010,8:30:08 PM,12,9
26211663,130904,6/25/2010,8:30:19 PM,942,9
26211662,130904,6/25/2010,8:30:34 PM,13,9
26211661,130904,6/25/2010,8:30:40 PM,936,9
26211660,130904,6/25/2010,8:31:02 PM,205,9
26211659,130904,6/25/2010,8:31:10 PM,7,9
26211658,130904,6/25/2010,8:31:16 PM,5,9
26211528,130904,9/29/2010,5:45:19 AM,6,9
26211527,130904,9/29/2010,5:45:53 AM,35,9
26211526,130904,9/29/2010,5:46:26 AM,35,9
26211524,130904,9/29/2010,5:47:33 AM,191,9
26211523,130904,9/29/2010,5:47:55 AM,12,9
26211522,130904,9/29/2010,5:48:30 AM,133,9
26211521,130904,9/29/2010,5:48:55 AM,6,9
26211520,130904,9/29/2010,5:49:19 AM,6,9
26211519,130904,9/29/2010,5:49:57 AM,199,9
26211518,130904,9/29/2010,5:50:23 AM,191,9
26211517,130904,9/29/2010,6:04:30 PM,7,9
26211516,130904,9/29/2010,6:05:01 PM,205,9
26211515,130904,9/29/2010,6:05:27 PM,5,9
26211514,130904,9/29/2010,6:06:10 PM,6,9
26211513,130904,9/29/2010,6:06:41 PM,6,9
26211512,130904,9/29/2010,6:07:37 PM,35,9
26211511,130904,9/29/2010,6:08:06 PM,35,9
26211510,130904,9/29/2010,6:08:51 PM,928,9
26211509,130904,9/29/2010,6:45:06 PM,6,9
26211476,130904,10/9/2010,1:19:07 AM,12,9
26211475,130904,10/9/2010,1:19:54 AM,928,9
26211474,130904,10/9/2010,1:20:26 AM,12,9
26211473,130904,10/9/2010,1:21:37 AM,12,9
26211472,130904,10/9/2010,1:22:21 AM,35,9
26211471,130904,10/9/2010,1:23:07 AM,35,9
26211470,130904,10/9/2010,1:23:44 AM,930,9
26211469,130904,10/9/2010,4:26:22 AM,12,9
26211468,130904,10/9/2010,4:27:11 AM,12,9
26211467,130904,10/9/2010,4:27:57 AM,35,9
26211466,130904,10/9/2010,4:28:30 AM,35,9
26211465,130904,10/9/2010,4:28:59 AM,12,9
26211464,130904,10/9/2010,4:53:25 AM,6,9
26211463,130904,10/9/2010,4:53:47 AM,7,9
26211462,130904,10/9/2010,4:54:50 AM,942,9
26211461,130904,10/9/2010,4:55:29 AM,7,9
26211460,130904,10/9/2010,4:56:09 AM,3,9
26211459,130904,10/9/2010,4:56:35 AM,4,9
26211458,130904,10/9/2010,4:57:06 AM,199,9
26211457,130904,10/9/2010,7:45:11 AM,6,9
26211456,130904,10/9/2010,7:45:46 AM,35,9
26211455,130904,10/9/2010,7:46:40 AM,936,9
26211454,130904,10/9/2010,7:47:11 AM,35,9
26211453,130904,10/9/2010,7:47:36 AM,934,9
26211452,130904,10/9/2010,7:48:16 AM,7,9
26211451,130904,10/9/2010,7:50:47 AM,12,9
26211450,130904,10/9/2010,12:35:54 PM,12,9
26211449,130904,10/9/2010,12:36:42 PM,5,9
26211448,130904,10/9/2010,12:37:11 PM,205,9
26211447,130904,10/9/2010,12:37:37 PM,7,9
26211446,130904,10/9/2010,12:38:11 PM,7,9
26211445,130904,10/9/2010,12:38:47 PM,5,9
26211444,130904,10/9/2010,12:39:19 PM,33,9
26211443,130904,10/9/2010,12:39:51 PM,7,9
26211442,130904,10/9/2010,12:40:24 PM,936,9
26211441,130904,10/9/2010,12:40:57 PM,13,9
26211440,130904,10/9/2010,12:41:34 PM,928,9
26211439,130904,10/9/2010,12:42:20 PM,3,9
26211438,130904,10/9/2010,12:42:58 PM,4,9
26211437,130904,10/9/2010,12:43:28 PM,6,9
26211436,130904,10/9/2010,12:43:59 PM,7,9
26211435,130904,10/9/2010,12:44:28 PM,12,9
26211434,130904,10/9/2010,12:45:01 PM,6,9
26211433,130904,10/9/2010,12:45:34 PM,191,9
26211432,130904,10/9/2010,12:46:05 PM,199,9
26211431,130904,10/9/2010,12:46:37 PM,942,9
26211430,130904,10/9/2010,12:47:23 PM,7,9
26211429,130904,10/9/2010,12:47:56 PM,191,9
26211428,130904,10/9/2010,12:48:26 PM,7,9
26211427,130904,10/9/2010,12:48:58 PM,191,9
26211426,130904,10/9/2010,12:49:30 PM,6,9
26211425,130904,10/9/2010,12:49:59 PM,930,9
26211424,130904,10/9/2010,12:50:34 PM,7,9
26211423,130904,10/9/2010,12:51:10 PM,934,9
26211422,130904,10/9/2010,12:51:58 PM,35,9
26211421,130904,10/9/2010,12:52:37 PM,35,9
26211419,130904,10/9/2010,12:53:57 PM,12,9
26211418,130904,10/9/2010,12:54:35 PM,12,9
26211417,130904,10/9/2010,12:55:06 PM,6,9
26211416,130904,10/9/2010,12:55:41 PM,936,9
26211415,130904,10/9/2010,12:56:21 PM,6,9
26211414,130904,10/9/2010,12:57:05 PM,133,9
26211413,130904,10/9/2010,12:57:57 PM,6,9
26211412,130904,10/9/2010,4:09:26 PM,934,9
26211369,130904,10/20/2010,4:28:25 AM,12,9
26211368,130904,10/20/2010,4:29:10 AM,205,9
26211367,130904,10/20/2010,4:29:22 AM,5,9
26211366,130904,10/20/2010,4:29:34 AM,7,9
26211365,130904,10/20/2010,4:29:49 AM,7,9
26211364,130904,10/20/2010,4:30:07 AM,5,9
26211363,130904,10/20/2010,4:30:21 AM,33,9
26211362,130904,10/20/2010,4:30:34 AM,936,9
26211361,130904,10/20/2010,4:30:52 AM,7,9
26211360,130904,10/20/2010,4:31:06 AM,13,9
26211359,130904,10/20/2010,4:31:22 AM,928,9
26211358,130904,10/20/2010,4:31:50 AM,3,9
26211357,130904,10/20/2010,4:32:02 AM,4,9
26211356,130904,10/20/2010,4:32:14 AM,6,9
26211355,130904,10/20/2010,4:32:27 AM,7,9
26211354,130904,10/20/2010,4:32:50 AM,12,9
26211353,130904,10/20/2010,4:33:06 AM,6,9
26211352,130904,10/20/2010,4:33:16 AM,191,9
26211351,130904,10/20/2010,4:33:31 AM,199,9
26211350,130904,10/20/2010,4:33:42 AM,942,9
26211349,130904,10/20/2010,4:34:03 AM,7,9
26211348,130904,10/20/2010,4:34:16 AM,191,9
26211347,130904,10/20/2010,4:34:27 AM,7,9
26211346,130904,10/20/2010,4:34:43 AM,6,9
26211345,130904,10/20/2010,4:35:02 AM,934,9
26211344,130904,10/20/2010,4:35:52 AM,207,9
26211343,130904,10/20/2010,4:36:04 AM,942,9
26211342,130904,10/20/2010,4:36:21 AM,942,9
26211341,130904,10/20/2010,4:36:33 AM,127,9
26211340,130904,10/20/2010,4:36:51 AM,934,9
26211339,130904,10/20/2010,4:37:12 AM,191,9
26211338,130904,10/20/2010,4:37:28 AM,6,9
26211337,130904,10/20/2010,4:37:54 AM,930,9
26211336,130904,10/20/2010,4:38:10 AM,7,9
26211335,130904,10/20/2010,4:38:22 AM,934,9
26211334,130904,10/20/2010,4:38:48 AM,35,9
26211333,130904,10/20/2010,4:39:08 AM,35,9
26211332,130904,10/20/2010,4:39:35 AM,12,9
26211330,130904,10/20/2010,4:40:07 AM,12,9
26211329,130904,10/20/2010,4:40:21 AM,6,9
26211328,130904,10/20/2010,4:40:37 AM,936,9
26211327,130904,10/20/2010,4:40:53 AM,6,9
26211326,130904,10/20/2010,4:41:05 AM,133,9
26211325,130904,10/20/2010,4:41:28 AM,6,9
26211324,130904,10/20/2010,4:46:36 AM,925,9
26211323,130904,10/20/2010,8:54:26 PM,6,9
26211322,130904,10/20/2010,8:54:47 PM,133,9
26211321,130904,10/20/2010,8:55:17 PM,6,9
26211320,130904,10/20/2010,8:55:36 PM,6,9
26211319,130904,10/20/2010,8:56:01 PM,6,9
26211281,130904,11/3/2010,9:53:31 PM,6,9
26211280,130904,11/3/2010,9:54:00 PM,6,9
26211279,130904,11/3/2010,9:54:19 PM,7,9
26211278,130904,11/3/2010,9:54:32 PM,6,9
26211277,130904,11/3/2010,9:54:47 PM,7,9
26211276,130904,11/3/2010,9:55:06 PM,7,9
26211275,130904,11/3/2010,9:55:20 PM,6,9
26211274,130904,11/3/2010,9:55:36 PM,6,9
26211273,130904,11/3/2010,9:55:50 PM,6,9
26211272,130904,11/3/2010,9:56:02 PM,6,9
26211271,130904,11/3/2010,9:56:16 PM,6,9
26211270,130904,11/3/2010,9:56:37 PM,35,9
26211269,130904,11/3/2010,9:56:55 PM,7,9
26211268,130904,11/3/2010,9:57:09 PM,7,9
26211267,130904,11/3/2010,9:57:22 PM,35,9
26211266,130904,11/3/2010,9:57:39 PM,7,9
26211265,130904,11/3/2010,9:57:52 PM,7,9
26211264,130904,11/3/2010,9:58:07 PM,4,9
26211263,130904,11/3/2010,9:58:26 PM,207,9
26211262,130904,11/3/2010,9:58:42 PM,6,9
26211261,130904,11/3/2010,9:58:56 PM,942,9
26211190,130904,2/8/2011,3:40:38 AM,12,9
26211189,130904,2/8/2011,3:41:10 AM,12,2
26211188,130904,2/8/2011,3:41:33 AM,12,8
26211187,130904,2/8/2011,3:41:58 AM,12,9
26211186,130904,2/8/2011,3:43:00 AM,942,9
26211185,130904,2/8/2011,3:43:19 AM,942,9
26211184,130904,2/8/2011,10:20:05 AM,5,9
26211183,130904,2/8/2011,2:39:45 PM,5,9
26211182,130904,2/8/2011,2:40:04 PM,5,9
26211181,130904,2/8/2011,2:40:18 PM,942,9
26211180,130904,2/8/2011,2:40:33 PM,942,9
26211179,130904,2/8/2011,2:40:52 PM,942,9
26211178,130904,2/8/2011,2:41:09 PM,930,9
26211177,130904,2/8/2011,2:41:26 PM,5,9
26211176,130904,2/8/2011,2:41:40 PM,13,9
26211175,130904,2/8/2011,2:48:51 PM,942,9
26211174,130904,2/8/2011,2:49:10 PM,13,2
26211173,130904,2/8/2011,2:49:28 PM,942,8
26211172,130904,2/8/2011,2:49:45 PM,5,9
26211171,130904,2/8/2011,2:50:15 PM,942,9
2728857,131849,5/7/2010,12:29:00 AM,7,18
2728856,131849,5/7/2010,2:54:59 PM,6,18
2728855,131849,5/7/2010,3:18:36 PM,4,18
2728854,131849,5/7/2010,3:41:34 PM,3,18
2728853,131849,5/7/2010,4:07:27 PM,6,25
2728852,131849,5/7/2010,4:45:01 PM,6,32
2728851,131849,5/7/2010,5:55:16 PM,942,32
2728850,131849,5/7/2010,5:55:39 PM,3,32
2728849,131849,5/7/2010,6:11:19 PM,6,32
2728848,131849,5/7/2010,7:17:05 PM,6,25
2728847,131849,5/7/2010,7:18:00 PM,942,25
2728846,131849,5/7/2010,7:18:23 PM,7,25
2728845,131849,5/7/2010,8:24:09 PM,6,25
2728844,131849,5/7/2010,8:43:49 PM,35,25
2728843,131849,5/7/2010,8:55:10 PM,7,25
2728842,131849,5/7/2010,9:56:03 PM,4,25
2728841,131849,5/7/2010,11:38:25 PM,7,25
17357183,132708,4/10/2010,3:04:01 AM,3,34
17357182,132708,4/10/2010,4:10:00 AM,5,32
17357181,132708,4/10/2010,4:12:00 AM,199,32
17357180,132708,4/10/2010,1:25:02 PM,35,32
17357179,132708,4/10/2010,1:29:16 PM,6,32
17357178,132708,4/10/2010,1:31:46 PM,6,32
17357177,132708,4/10/2010,1:32:25 PM,936,32
17357176,132708,4/10/2010,1:37:50 PM,35,32
17357175,132708,4/10/2010,1:43:04 PM,6,32
17357174,132708,4/10/2010,1:43:42 PM,12,32
17357173,132708,4/10/2010,1:49:53 PM,12,32
17357172,132708,4/10/2010,1:59:51 PM,942,32
17357171,132708,4/10/2010,2:04:58 PM,942,32
17357170,132708,4/10/2010,2:19:30 PM,935,32
17357169,132708,4/10/2010,2:25:59 PM,942,32
17357168,132708,4/10/2010,2:35:34 PM,942,32
17357167,132708,4/10/2010,2:47:38 PM,935,32
17357166,132708,4/10/2010,2:51:43 PM,12,32
17357165,132708,4/10/2010,2:55:39 PM,12,32
17357164,132708,4/10/2010,2:58:00 PM,12,32
17357163,132708,4/10/2010,3:20:26 PM,199,32
17357162,132708,4/10/2010,5:54:54 PM,936,32
17357161,132708,4/10/2010,5:56:20 PM,12,32
17357160,132708,4/10/2010,6:08:18 PM,942,25
17357159,132708,4/10/2010,6:18:19 PM,13,25
17357158,132708,4/10/2010,6:21:25 PM,942,25
17357156,132708,4/10/2010,6:36:15 PM,942,25
17357155,132708,4/10/2010,6:48:00 PM,6,25
17357154,132708,4/10/2010,6:58:28 PM,205,25
17357153,132708,4/10/2010,7:33:16 PM,6,25
17357152,132708,4/10/2010,7:42:31 PM,5,25
17357151,132708,4/11/2010,12:36:53 AM,6,25
17357150,132708,4/11/2010,12:49:41 PM,7,32
17357149,132708,4/11/2010,12:55:50 PM,5,32
17357148,132708,4/11/2010,1:06:01 PM,5,32
17357147,132708,4/11/2010,1:06:49 PM,199,32
17357146,132708,4/11/2010,2:45:41 PM,199,25
17357145,132708,4/11/2010,2:54:33 PM,205,25
17357144,132708,4/11/2010,3:01:48 PM,205,25
17357143,132708,4/11/2010,3:03:45 PM,936,25
17357142,132708,4/11/2010,3:04:37 PM,942,25
17357141,132708,4/11/2010,3:06:48 PM,3,25
17357140,132708,4/11/2010,3:11:53 PM,942,25
17357139,132708,4/11/2010,3:23:06 PM,133,25
17357138,132708,4/11/2010,3:24:06 PM,3,24
17357137,132708,4/11/2010,3:29:46 PM,936,25
17357136,132708,4/11/2010,3:34:35 PM,21,25
17357135,132708,4/11/2010,3:39:58 PM,5,25
17357134,132708,4/11/2010,3:44:38 PM,7,25
17357133,132708,4/11/2010,3:52:21 PM,5,25
17357132,132708,4/11/2010,3:54:15 PM,7,25
17357131,132708,4/11/2010,4:30:34 PM,7,25
17357130,132708,4/11/2010,5:47:31 PM,205,25
17357129,132708,4/11/2010,5:48:07 PM,5,25
17357128,132708,4/11/2010,5:54:13 PM,3,25
17357127,132708,4/11/2010,5:55:05 PM,5,25
17357126,132708,4/11/2010,6:02:41 PM,936,25
17357125,132708,4/11/2010,6:33:00 PM,6,25
17357124,132708,4/11/2010,6:42:18 PM,35,25
17357123,132708,4/11/2010,6:46:12 PM,6,25
17357121,132708,4/11/2010,7:56:52 PM,35,25
17357120,132708,4/11/2010,8:35:44 PM,934,25
17357119,132708,4/11/2010,8:39:20 PM,13,25
17357118,132708,4/11/2010,8:40:07 PM,218,25
17357117,132708,4/11/2010,9:00:18 PM,199,25
17357110,132708,4/13/2010,12:59:56 AM,199,25
17357109,132708,4/13/2010,10:47:54 AM,942,25
17357108,132708,4/13/2010,10:48:52 AM,935,25
17357107,132708,4/13/2010,10:49:04 AM,13,25
17357106,132708,4/13/2010,10:49:17 AM,942,25
17357105,132708,4/13/2010,10:49:31 AM,942,25
17357104,132708,4/13/2010,10:50:36 AM,13,25
17357103,132708,4/13/2010,12:39:14 PM,936,25
17357102,132708,4/13/2010,4:20:17 PM,3,25
17357101,132708,4/13/2010,4:20:30 PM,936,25
17357100,132708,4/13/2010,4:20:56 PM,3,25
17357099,132708,4/13/2010,4:28:29 PM,936,32
17357098,132708,4/13/2010,5:36:43 PM,7,25
17357097,132708,4/13/2010,9:37:50 PM,5,25
17357096,132708,4/13/2010,9:41:00 PM,936,25
17357095,132708,4/13/2010,9:45:14 PM,7,25
28792719,133590,6/11/2010,1:52:37 PM,7,1
28792718,133590,6/11/2010,1:52:52 PM,7,1
28792717,133590,6/11/2010,1:53:05 PM,6,1
28792715,133590,6/11/2010,1:53:45 PM,6,1
28792714,133590,6/11/2010,1:54:33 PM,942,1
28792713,133590,6/11/2010,1:54:46 PM,3,1
28792712,133590,6/11/2010,1:55:09 PM,925,1
28792711,133590,6/11/2010,1:55:47 PM,199,8
28792710,133590,6/11/2010,1:55:58 PM,7,8
28792709,133590,6/11/2010,1:56:45 PM,5,8
28792708,133590,6/11/2010,1:57:07 PM,6,8
28792707,133590,6/11/2010,1:57:18 PM,934,8
28792706,133590,6/11/2010,1:57:32 PM,5,8
28792705,133590,6/11/2010,1:57:42 PM,12,8
28792704,133590,6/11/2010,1:57:52 PM,7,8
28792703,133590,6/11/2010,1:58:00 PM,199,8
28792702,133590,6/11/2010,1:58:18 PM,936,8
28792701,133590,6/11/2010,1:58:33 PM,5,9
28792700,133590,6/11/2010,1:58:56 PM,6,9
28792699,133590,6/11/2010,1:59:06 PM,7,9
28792698,133590,6/11/2010,1:59:31 PM,12,9
28792697,133590,6/11/2010,1:59:51 PM,4,9
28792696,133590,6/11/2010,2:00:24 PM,3,9
28792695,133590,6/11/2010,2:00:41 PM,5,9
28792694,133590,6/11/2010,2:00:56 PM,7,9
28792693,133590,6/11/2010,2:01:10 PM,7,9
28792692,133590,6/11/2010,2:01:40 PM,7,9
28792691,133590,6/11/2010,2:01:56 PM,6,9
28792690,133590,6/11/2010,2:02:09 PM,7,9
28792689,133590,6/11/2010,2:02:25 PM,928,9
28792688,133590,6/11/2010,2:03:09 PM,6,9
28792687,133590,6/11/2010,2:03:51 PM,942,9
28792686,133590,6/11/2010,2:05:52 PM,928,10
28792685,133590,6/11/2010,2:06:01 PM,936,10
28792684,133590,6/11/2010,2:06:09 PM,6,10
28792683,133590,6/11/2010,2:06:35 PM,133,10
28792682,133590,6/11/2010,2:07:10 PM,942,10
28792681,133590,6/11/2010,2:07:46 PM,942,10
28792680,133590,6/11/2010,2:08:05 PM,7,10
28792679,133590,6/11/2010,2:08:47 PM,3,10
28792678,133590,6/11/2010,2:09:57 PM,13,10
28792677,133590,6/11/2010,2:10:12 PM,7,10
28792676,133590,6/11/2010,2:10:24 PM,13,10
28792675,133590,6/11/2010,2:10:36 PM,6,10
28792674,133590,6/11/2010,2:10:50 PM,925,10
28792673,133590,6/11/2010,2:11:12 PM,13,10
28792672,133590,6/11/2010,2:11:50 PM,191,11
28792671,133590,6/11/2010,2:11:59 PM,191,11
28792670,133590,6/11/2010,2:12:23 PM,7,11
28792669,133590,6/11/2010,2:12:38 PM,4,11
28792668,133590,6/11/2010,2:12:54 PM,4,11
28792667,133590,6/11/2010,2:13:26 PM,7,18
28792666,133590,6/11/2010,2:13:37 PM,191,18
28792665,133590,6/11/2010,2:13:45 PM,7,18
28792664,133590,6/11/2010,2:13:54 PM,4,18
28792663,133590,6/11/2010,2:14:02 PM,13,18
28792662,133590,6/11/2010,2:14:10 PM,218,18
28792660,133590,6/11/2010,2:14:52 PM,942,18
28792659,133590,6/11/2010,2:15:00 PM,7,18
28792658,133590,6/11/2010,2:15:12 PM,7,18
28792657,133590,6/11/2010,2:15:32 PM,35,18
28792656,133590,6/11/2010,2:15:59 PM,5,18
28792655,133590,6/11/2010,2:16:15 PM,7,18
28792653,133590,6/11/2010,2:16:40 PM,6,18
28792652,133590,6/11/2010,2:16:53 PM,7,18
28792651,133590,6/11/2010,2:17:04 PM,7,18
28792650,133590,6/11/2010,2:17:11 PM,12,18
28792649,133590,6/11/2010,2:19:53 PM,7,18
28792648,133590,6/11/2010,2:20:32 PM,7,18
28792647,133590,6/11/2010,2:20:54 PM,7,18
28792646,133590,6/11/2010,2:21:33 PM,205,18
28792645,133590,6/11/2010,2:21:46 PM,7,18
28792644,133590,6/11/2010,2:22:38 PM,6,18
28792643,133590,6/11/2010,2:23:23 PM,7,18
28792642,133590,6/11/2010,2:23:32 PM,7,18
28792641,133590,6/11/2010,2:23:55 PM,7,18
28792640,133590,6/11/2010,2:24:02 PM,7,18
28792639,133590,6/11/2010,2:24:10 PM,7,18
28792638,133590,6/11/2010,2:26:52 PM,5,25
28792636,133590,6/11/2010,2:27:08 PM,935,25
28792635,133590,6/11/2010,2:27:18 PM,7,18
28792634,133590,6/11/2010,2:27:33 PM,7,25
28792632,133590,6/11/2010,2:28:47 PM,4,25
28792631,133590,6/11/2010,2:28:56 PM,935,25
28792630,133590,6/11/2010,2:29:04 PM,6,25
28792629,133590,6/11/2010,2:29:17 PM,3,25
28792628,133590,6/11/2010,2:29:44 PM,7,25
28792627,133590,6/11/2010,2:29:59 PM,205,25
28792626,133590,6/11/2010,2:30:12 PM,4,25
28792625,133590,6/11/2010,2:30:21 PM,7,25
28792624,133590,6/11/2010,2:30:55 PM,7,25
28792623,133590,6/11/2010,2:31:04 PM,7,25
28792622,133590,6/11/2010,2:31:14 PM,4,25
28792621,133590,6/11/2010,2:31:43 PM,935,25
28792620,133590,6/11/2010,2:31:51 PM,4,25
28792619,133590,6/11/2010,2:32:03 PM,6,25
28792618,133590,6/11/2010,2:32:28 PM,4,25
28792617,133590,6/11/2010,2:32:41 PM,7,25
28792616,133590,6/11/2010,2:32:51 PM,925,25
28792615,133590,6/11/2010,2:32:59 PM,7,25
28792614,133590,6/11/2010,2:33:07 PM,4,25
28792613,133590,6/11/2010,2:33:16 PM,4,26
28792612,133590,6/11/2010,2:33:23 PM,7,26
28792611,133590,6/11/2010,2:33:31 PM,7,26
28792610,133590,6/11/2010,2:33:40 PM,7,25
28792609,133590,6/11/2010,2:33:50 PM,4,25
28792608,133590,6/11/2010,2:34:41 PM,4,26
28792607,133590,6/11/2010,2:34:49 PM,4,26
28792606,133590,6/11/2010,2:34:59 PM,12,26
28792605,133590,6/11/2010,2:35:10 PM,5,26
28792604,133590,6/11/2010,2:35:35 PM,4,26
28792603,133590,6/11/2010,2:35:48 PM,7,26
28792602,133590,6/11/2010,2:36:00 PM,7,26
28792601,133590,6/11/2010,2:36:12 PM,7,26
28792600,133590,6/11/2010,2:36:20 PM,7,26
28792599,133590,6/11/2010,2:36:35 PM,4,26
28792598,133590,6/11/2010,2:36:48 PM,12,26
28792597,133590,6/11/2010,2:36:59 PM,4,26
28792596,133590,6/11/2010,2:37:26 PM,199,26
28792595,133590,6/11/2010,2:37:34 PM,936,26
28792594,133590,6/11/2010,2:37:42 PM,936,26
28792593,133590,6/11/2010,2:38:23 PM,3,26
28792591,133590,6/11/2010,2:38:54 PM,7,26
28792590,133590,6/11/2010,2:39:38 PM,925,26
28792589,133590,6/11/2010,2:39:58 PM,7,26
28792588,133590,6/11/2010,2:40:15 PM,6,26
28792587,133590,6/11/2010,2:40:43 PM,7,26
28792586,133590,6/11/2010,2:41:04 PM,7,26
28792585,133590,6/11/2010,2:41:12 PM,6,26
28792584,133590,6/11/2010,2:41:30 PM,218,26
28792583,133590,6/11/2010,2:41:38 PM,6,26
28792582,133590,6/11/2010,2:42:04 PM,925,26
28792581,133590,6/11/2010,2:43:10 PM,21,26
28792580,133590,6/11/2010,2:44:06 PM,7,27
28792579,133590,6/11/2010,2:44:17 PM,7,27
28792578,133590,6/11/2010,2:44:27 PM,7,27
28792577,133590,6/11/2010,2:44:36 PM,925,27
28792576,133590,6/11/2010,2:45:01 PM,6,27
28792575,133590,6/11/2010,2:45:15 PM,7,27
28792574,133590,6/11/2010,2:45:24 PM,7,27
28792573,133590,6/11/2010,2:45:32 PM,7,26
28792571,133590,6/11/2010,2:45:53 PM,925,27
28792570,133590,6/11/2010,2:46:02 PM,12,26
28792569,133590,6/11/2010,2:46:14 PM,3,26
28792568,133590,6/11/2010,2:46:21 PM,21,26
28792567,133590,6/11/2010,2:46:29 PM,21,26
28792566,133590,6/11/2010,2:46:40 PM,7,26
28792565,133590,6/11/2010,2:46:50 PM,12,26
28792564,133590,6/11/2010,2:46:58 PM,7,26
28792563,133590,6/11/2010,2:47:18 PM,7,26
28792562,133590,6/11/2010,2:47:25 PM,925,26
28792560,133590,6/11/2010,2:47:41 PM,6,27
28792558,133590,6/11/2010,2:47:59 PM,7,27
28792557,133590,6/11/2010,2:48:09 PM,7,27
28792556,133590,6/11/2010,2:48:21 PM,12,26
28792555,133590,6/11/2010,2:48:31 PM,7,27
28792554,133590,6/11/2010,2:48:45 PM,199,26
28792553,133590,6/11/2010,2:49:04 PM,7,27
28792552,133590,6/11/2010,2:49:16 PM,7,27
28792551,133590,6/11/2010,2:49:42 PM,925,27
28792550,133590,6/11/2010,2:52:19 PM,80,27
28792549,133590,6/11/2010,2:52:29 PM,21,27
28792548,133590,6/11/2010,2:53:08 PM,7,27
28792547,133590,6/11/2010,2:53:31 PM,12,27
28792546,133590,6/11/2010,2:53:40 PM,21,27
28792545,133590,6/11/2010,2:53:47 PM,942,27
28792544,133590,6/11/2010,2:53:54 PM,33,27
28792543,133590,6/11/2010,2:54:01 PM,6,27
28792542,133590,6/11/2010,2:54:08 PM,942,27
28792541,133590,6/11/2010,2:54:15 PM,13,27
28792540,133590,6/11/2010,2:54:30 PM,13,27
28792539,133590,6/11/2010,2:54:55 PM,207,27
28792538,133590,6/11/2010,2:55:06 PM,6,27
28792537,133590,6/11/2010,2:55:15 PM,7,27
28792536,133590,6/11/2010,2:55:23 PM,7,27
28792535,133590,6/11/2010,2:55:45 PM,3,27
28792534,133590,6/11/2010,2:55:55 PM,207,27
28792533,133590,6/11/2010,2:56:06 PM,6,27
28792532,133590,6/11/2010,2:56:15 PM,3,27
28792531,133590,6/11/2010,2:56:25 PM,942,27
28792530,133590,6/11/2010,2:56:33 PM,7,27
28792529,133590,6/11/2010,2:56:42 PM,6,27
28792527,133590,6/11/2010,2:57:46 PM,936,27
28792526,133590,6/11/2010,2:58:38 PM,7,27
28792525,133590,6/11/2010,2:58:48 PM,80,27
28792524,133590,6/11/2010,2:59:01 PM,191,27
28792523,133590,6/11/2010,2:59:24 PM,942,27
28792522,133590,6/11/2010,3:10:18 PM,7,27
28792521,133590,6/11/2010,3:10:27 PM,7,27
28792520,133590,6/11/2010,3:10:38 PM,6,27
28792519,133590,6/11/2010,3:10:47 PM,7,27
28792518,133590,6/11/2010,3:10:55 PM,7,27
28792517,133590,6/11/2010,3:11:02 PM,7,27
28792516,133590,6/11/2010,3:11:19 PM,7,27
28792515,133590,6/11/2010,3:11:32 PM,7,27
28792514,133590,6/11/2010,3:11:53 PM,21,27
28792513,133590,6/11/2010,3:12:10 PM,3,27
28792512,133590,6/11/2010,3:12:39 PM,925,27
