2227625,39307,1/13/2010,43:23.0,7,32
2227620,39307,1/13/2010,44:07.0,6,32
2227575,39307,3/6/2010,24:43.0,7,32
2227569,39307,3/6/2010,26:11.0,4,32
2227565,39307,3/6/2010,27:02.0,7,32
2227561,39307,3/6/2010,37:29.0,7,32
2227557,39307,3/6/2010,38:18.0,7,32
2227553,39307,3/6/2010,39:01.0,3,32
2227549,39307,3/6/2010,39:41.0,7,32
2227545,39307,3/6/2010,40:25.0,7,32
2227541,39307,3/6/2010,40:56.0,934,32
2227537,39307,3/6/2010,07:02.0,4,32
2227533,39307,3/6/2010,08:42.0,12,32
2227457,39307,3/26/2010,43:03.0,3,32
2227453,39307,3/26/2010,43:35.0,7,32
2227448,39307,3/26/2010,44:17.0,7,32
2227444,39307,3/26/2010,44:47.0,934,32
2227440,39307,3/26/2010,47:27.0,7,32
2227436,39307,3/26/2010,48:07.0,6,32
16524507,39320,4/13/2010,38:34.0,7,25
16524503,39320,4/13/2010,41:30.0,934,25
16524499,39320,4/13/2010,43:02.0,7,25
16524495,39320,4/13/2010,44:12.0,934,25
16524491,39320,4/13/2010,45:40.0,6,25
16524487,39320,4/13/2010,46:23.0,934,25
16524483,39320,4/13/2010,47:34.0,7,25
16524479,39320,4/13/2010,48:29.0,3,25
16524475,39320,4/16/2010,30:30.0,6,32
16524471,39320,4/16/2010,31:15.0,7,32
16524467,39320,4/16/2010,34:16.0,4,32
16524463,39320,4/16/2010,35:59.0,3,32
16524459,39320,4/16/2010,36:54.0,6,32
16524455,39320,4/16/2010,37:35.0,7,32
16524451,39320,4/16/2010,38:32.0,7,32
16524447,39320,4/16/2010,39:26.0,7,32
16524443,39320,4/16/2010,42:37.0,7,32
16524439,39320,4/16/2010,40:31.0,7,32
16524435,39320,4/16/2010,41:18.0,7,32
16524431,39320,4/16/2010,42:09.0,7,32
16524427,39320,4/16/2010,42:50.0,12,32
16524423,39320,4/16/2010,44:42.0,7,32
16524419,39320,4/16/2010,46:33.0,12,32
16524415,39320,4/16/2010,47:40.0,12,32
16524411,39320,4/16/2010,48:21.0,7,32
16524407,39320,4/16/2010,49:11.0,12,32
16524403,39320,4/16/2010,49:54.0,6,32
16524399,39320,4/17/2010,32:23.0,7,34
16524395,39320,4/17/2010,33:10.0,7,34
16524391,39320,4/17/2010,54:21.0,7,34
16524387,39320,4/17/2010,55:13.0,3,34
16524383,39320,4/17/2010,55:57.0,3,34
16524378,39320,4/17/2010,56:46.0,7,34
16524374,39320,4/17/2010,57:43.0,3,34
16285764,39438,2/5/2010,30:02.0,934,32
16285760,39438,2/5/2010,31:55.0,934,32
16285756,39438,2/5/2010,33:57.0,7,32
16285752,39438,2/5/2010,35:54.0,7,32
16285748,39438,2/5/2010,38:06.0,7,32
27977993,39459,6/10/2010,53:01.0,934,25
27977989,39459,6/10/2010,36:33.0,6,25
27977985,39459,6/10/2010,53:04.0,12,25
27977981,39459,6/10/2010,33:43.0,5,25
19553729,39656,9/18/2010,23:14.0,6,25
19553725,39656,9/18/2010,27:14.0,934,32
19553721,39656,9/18/2010,11:14.0,5,32
19553717,39656,9/18/2010,20:41.0,5,32
35221012,39936,6/11/2010,08:43.0,934,25
35221007,39936,6/11/2010,09:36.0,7,25
35221003,39936,6/11/2010,23:52.0,934,25
35220999,39936,6/11/2010,01:08.0,5,25
35220995,39936,6/12/2010,30:13.0,7,25
35220991,39936,6/12/2010,54:03.0,6,25
35220987,39936,6/12/2010,28:01.0,6,32
35220983,39936,6/12/2010,32:56.0,6,32
35220979,39936,6/12/2010,35:18.0,6,32
35220975,39936,6/12/2010,37:01.0,6,32
35220971,39936,6/12/2010,38:18.0,6,32
35220967,39936,6/12/2010,40:00.0,3,32
35220963,39936,6/12/2010,44:08.0,934,25
35220959,39936,6/12/2010,07:57.0,5,32
35220955,39936,6/12/2010,11:12.0,6,32
35220951,39936,6/12/2010,12:59.0,6,32
35220947,39936,6/12/2010,55:36.0,3,25
35220943,39936,6/12/2010,58:21.0,4,25
35220939,39936,6/12/2010,25:09.0,3,25
35220935,39936,6/12/2010,57:28.0,12,32
35220931,39936,6/12/2010,59:09.0,3,25
35220927,39936,6/12/2010,29:07.0,12,32
35220923,39936,6/12/2010,32:29.0,5,32
35220919,39936,6/12/2010,07:59.0,934,32
35220915,39936,6/12/2010,10:43.0,12,32
35220911,39936,6/12/2010,02:36.0,6,25
35220907,39936,6/12/2010,03:47.0,7,25
35220903,39936,6/12/2010,05:11.0,7,25
35220898,39936,6/12/2010,07:15.0,7,25
35220894,39936,6/12/2010,40:32.0,7,25
35220890,39936,6/12/2010,53:27.0,7,25
35220886,39936,6/13/2010,00:03.0,7,32
35220882,39936,6/13/2010,31:32.0,12,25
35220878,39936,6/13/2010,34:00.0,5,25
35220874,39936,6/13/2010,36:58.0,934,25
35220870,39936,6/13/2010,38:39.0,934,25
35220866,39936,6/13/2010,06:31.0,3,25
35220862,39936,6/13/2010,08:08.0,3,25
35220857,39936,6/13/2010,10:57.0,934,25
35220853,39936,6/13/2010,14:03.0,3,25
35220849,39936,6/13/2010,52:40.0,5,25
35220844,39936,6/13/2010,57:24.0,7,25
35220840,39936,6/13/2010,05:39.0,934,25
35220836,39936,6/13/2010,22:20.0,4,25
35220832,39936,6/14/2010,19:07.0,7,32
35220828,39936,6/14/2010,22:54.0,7,32
35220824,39936,6/14/2010,04:18.0,4,32
35220820,39936,6/14/2010,05:36.0,934,32
35220816,39936,6/14/2010,06:38.0,6,32
35220812,39936,6/14/2010,07:46.0,6,32
35220808,39936,6/14/2010,09:14.0,3,32
35220804,39936,6/14/2010,12:08.0,934,32
35220796,39936,6/14/2010,38:22.0,7,25
35220792,39936,6/14/2010,20:26.0,7,25
35220788,39936,6/15/2010,58:39.0,934,32
35220784,39936,6/15/2010,41:01.0,12,32
35220779,39936,6/15/2010,48:49.0,7,32
35220774,39936,6/15/2010,40:59.0,7,34
35898191,39967,6/12/2010,35:22.0,3,25
35898187,39967,6/12/2010,39:13.0,3,25
35898183,39967,6/12/2010,53:18.0,3,25
35898179,39967,6/12/2010,28:18.0,5,32
35898175,39967,6/12/2010,31:28.0,6,32
35898171,39967,6/12/2010,37:20.0,6,32
35898167,39967,6/12/2010,39:16.0,6,32
35898163,39967,6/12/2010,41:03.0,6,32
35898159,39967,6/12/2010,42:39.0,3,32
35898155,39967,6/12/2010,09:33.0,7,32
35898151,39967,6/12/2010,11:58.0,12,32
35898147,39967,6/12/2010,14:14.0,7,32
35898143,39967,6/12/2010,54:36.0,7,25
35898139,39967,6/12/2010,23:17.0,6,25
35898135,39967,6/12/2010,50:02.0,7,25
35898130,39967,6/12/2010,53:34.0,12,25
35898126,39967,6/12/2010,56:19.0,7,32
35898122,39967,6/12/2010,59:07.0,7,32
35898118,39967,6/12/2010,00:33.0,7,32
35898114,39967,6/12/2010,03:33.0,12,32
35898110,39967,6/12/2010,28:48.0,5,32
35898106,39967,6/12/2010,33:25.0,934,32
35898102,39967,6/12/2010,08:03.0,934,32
35898098,39967,6/12/2010,09:29.0,7,32
35898094,39967,6/12/2010,17:52.0,4,25
35898090,39967,6/12/2010,30:18.0,5,25
35898086,39967,6/12/2010,53:10.0,934,25
35898082,39967,6/12/2010,56:07.0,7,25
35898078,39967,6/13/2010,40:10.0,934,32
35898074,39967,6/13/2010,01:47.0,6,32
35898070,39967,6/13/2010,38:08.0,7,25
35898066,39967,6/13/2010,40:12.0,7,25
35898062,39967,6/13/2010,33:48.0,934,25
35898058,39967,6/13/2010,36:38.0,3,25
35898054,39967,6/13/2010,38:38.0,934,25
35898050,39967,6/13/2010,40:24.0,934,25
35898046,39967,6/13/2010,07:13.0,3,25
35898042,39967,6/13/2010,08:09.0,934,25
35898038,39967,6/13/2010,11:15.0,5,25
35898033,39967,6/13/2010,13:28.0,5,25
35898029,39967,6/13/2010,53:06.0,4,25
35898025,39967,6/13/2010,20:22.0,6,25
35898021,39967,6/13/2010,13:41.0,5,25
35898017,39967,6/14/2010,58:32.0,5,32
35898013,39967,6/14/2010,00:50.0,934,32
35898009,39967,6/14/2010,03:08.0,4,32
35898005,39967,6/14/2010,05:08.0,6,32
35898001,39967,6/14/2010,06:30.0,6,32
35897997,39967,6/14/2010,08:55.0,5,32
35897993,39967,6/14/2010,10:42.0,5,32
35897989,39967,6/14/2010,13:14.0,3,32
35897982,39967,6/15/2010,59:49.0,934,32
35897977,39967,6/15/2010,01:36.0,3,32
35897973,39967,6/15/2010,03:56.0,6,32
35897969,39967,6/15/2010,47:41.0,12,32
35897964,39967,6/15/2010,51:37.0,12,32
26445476,40166,6/14/2010,54:00.0,12,32
26445472,40166,6/14/2010,58:01.0,7,32
1607402,40436,6/24/2011,43:29.0,7,33
1607397,40436,6/24/2011,05:20.0,12,33
1607393,40436,6/24/2011,59:04.0,5,32
1607389,40436,6/24/2011,11:57.0,12,32
1607385,40436,6/24/2011,19:04.0,5,32
1607381,40436,6/24/2011,33:38.0,6,32
1607377,40436,6/24/2011,44:33.0,7,32
1607373,40436,6/24/2011,27:35.0,12,32
1607369,40436,6/24/2011,36:26.0,934,25
1607365,40436,6/24/2011,55:04.0,7,32
1607361,40436,6/25/2011,08:18.0,7,32
1607357,40436,6/25/2011,11:06.0,934,32
1607353,40436,6/25/2011,11:08.0,7,25
1607349,40436,6/25/2011,18:59.0,934,25
1607345,40436,6/25/2011,26:31.0,934,25
1607341,40436,6/25/2011,57:13.0,3,25
1607336,40436,6/25/2011,18:17.0,7,25
1607332,40436,6/25/2011,34:39.0,934,25
1607328,40436,6/26/2011,36:00.0,12,25
1607324,40436,6/26/2011,09:03.0,7,25
1607320,40436,6/26/2011,43:28.0,7,25
1607315,40436,6/26/2011,05:20.0,934,25
26320992,40588,9/4/2010,00:08.0,6,25
26320988,40588,9/4/2010,10:50.0,5,25
26320983,40588,9/4/2010,33:39.0,6,32
26320979,40588,9/5/2010,47:37.0,7,25
26320975,40588,9/5/2010,22:56.0,934,25
26320971,40588,9/5/2010,37:07.0,5,25
26320967,40588,9/5/2010,27:17.0,5,25
26320963,40588,9/5/2010,41:08.0,4,26
26320959,40588,9/6/2010,19:55.0,12,32
26320955,40588,9/6/2010,21:15.0,934,32
26320951,40588,9/6/2010,29:16.0,934,32
26320947,40588,9/6/2010,31:38.0,934,32
26320943,40588,9/6/2010,47:57.0,6,32
26320939,40588,9/6/2010,51:26.0,5,32
26320935,40588,9/6/2010,18:51.0,12,32
26320931,40588,9/6/2010,20:36.0,5,32
26320926,40588,9/6/2010,43:03.0,3,25
3035102,40911,1/6/2010,48:04.0,3,32
3035098,40911,1/6/2010,09:44.0,5,32
3035094,40911,1/6/2010,57:04.0,7,32
3035090,40911,1/6/2010,15:58.0,934,32
3035070,40911,1/9/2010,38:43.0,12,32
3035066,40911,1/9/2010,59:00.0,3,32
3035062,40911,1/9/2010,19:33.0,5,32
3035058,40911,1/9/2010,20:24.0,12,32
3035054,40911,1/9/2010,27:31.0,5,32
3034943,40911,1/12/2011,17:33.0,3,32
3034939,40911,1/12/2011,24:05.0,5,32
3034935,40911,1/12/2011,54:42.0,6,32
3034931,40911,1/12/2011,03:17.0,12,25
35332150,40957,4/14/2010,35:53.0,7,25
35332146,40957,4/14/2010,28:30.0,5,32
35332142,40957,4/14/2010,35:11.0,12,32
35332138,40957,4/14/2010,06:37.0,6,32
7638407,41147,12/18/2009,22:47.0,3,34
7638403,41147,12/18/2009,03:56.0,6,32
7638399,41147,12/18/2009,45:21.0,5,32
7638395,41147,12/18/2009,01:49.0,12,32
7638391,41147,12/18/2009,56:04.0,934,32
11855941,41203,3/21/2010,38:42.0,5,32
11855937,41203,3/21/2010,41:36.0,6,32
11855932,41203,3/21/2010,49:37.0,5,32
11855928,41203,3/21/2010,58:41.0,12,32
11855924,41203,3/21/2010,09:20.0,5,32
11855919,41203,3/21/2010,56:35.0,7,32
11855915,41203,3/21/2010,13:49.0,7,32
11855911,41203,3/21/2010,43:21.0,7,32
11855907,41203,3/21/2010,44:07.0,4,32
11855902,41203,3/21/2010,44:54.0,4,32
11855898,41203,3/21/2010,45:51.0,7,32
11855893,41203,3/21/2010,46:46.0,7,32
11855889,41203,3/21/2010,49:10.0,7,32
11855885,41203,3/21/2010,49:54.0,12,32
11855881,41203,3/21/2010,51:26.0,7,32
11855877,41203,3/21/2010,30:15.0,6,32
11855873,41203,3/21/2010,30:53.0,3,32
11855869,41203,3/21/2010,32:06.0,7,32
11855865,41203,3/21/2010,32:58.0,12,32
11855861,41203,3/21/2010,33:26.0,12,32
11855857,41203,3/21/2010,33:52.0,7,32
11855853,41203,3/21/2010,34:24.0,5,32
11855849,41203,3/21/2010,34:57.0,3,32
11855845,41203,3/21/2010,35:30.0,12,32
11855841,41203,3/21/2010,35:57.0,7,32
11855837,41203,3/21/2010,11:01.0,7,32
11855833,41203,3/21/2010,12:01.0,7,32
11855829,41203,3/21/2010,12:37.0,934,32
11855825,41203,3/21/2010,13:27.0,934,32
11855821,41203,3/21/2010,14:50.0,12,32
11855817,41203,3/21/2010,16:05.0,12,32
11855813,41203,3/21/2010,17:03.0,6,32
11855809,41203,3/21/2010,18:29.0,12,32
11855805,41203,3/21/2010,46:34.0,12,32
11855801,41203,3/21/2010,43:55.0,3,32
11855797,41203,3/21/2010,44:42.0,6,32
29124969,41733,12/6/2009,38:58.0,934,32
29124965,41733,12/6/2009,54:18.0,6,32
29124961,41733,12/6/2009,33:33.0,934,32
508911,42051,5/9/2011,25:31.0,6,32
508907,42051,5/9/2011,26:58.0,4,32
508903,42051,5/9/2011,27:55.0,4,32
508899,42051,5/9/2011,28:50.0,4,32
32194238,42112,12/23/2009,56:57.0,5,32
32194234,42112,12/23/2009,54:06.0,6,32
32194230,42112,12/23/2009,35:34.0,7,32
32194226,42112,12/23/2009,10:03.0,3,32
15980847,42809,8/14/2010,55:36.0,934,25
15980843,42809,8/14/2010,33:05.0,3,32
15980839,42809,8/14/2010,34:37.0,934,25
15980835,42809,8/14/2010,43:15.0,934,25
15980831,42809,8/14/2010,55:29.0,934,25
15980827,42809,8/14/2010,42:16.0,5,25
15980419,42809,6/26/2011,44:54.0,4,25
15980415,42809,6/26/2011,51:28.0,12,25
15980411,42809,6/26/2011,20:44.0,934,25
15980407,42809,6/26/2011,23:13.0,5,25
15980403,42809,6/26/2011,42:47.0,6,25
15980399,42809,6/26/2011,29:41.0,3,25
9264549,42911,1/23/2010,00:36.0,5,32
9264545,42911,1/23/2010,11:56.0,5,32
9264541,42911,1/23/2010,18:06.0,12,32
9264537,42911,1/23/2010,31:01.0,5,32
10881004,43398,7/26/2010,37:31.0,12,32
10881000,43398,7/26/2010,52:19.0,5,32
10880996,43398,7/26/2010,00:09.0,5,32
10880992,43398,7/26/2010,09:00.0,5,32
29578352,43632,4/8/2011,33:26.0,934,25
29578348,43632,4/8/2011,34:02.0,934,25
29578344,43632,4/8/2011,34:35.0,6,25
29578340,43632,4/8/2011,35:13.0,934,25
29578336,43632,4/8/2011,35:47.0,3,25
29578332,43632,4/8/2011,36:21.0,4,25
29578328,43632,4/8/2011,37:06.0,7,25
29578324,43632,4/8/2011,37:47.0,6,25
29578320,43632,4/8/2011,38:22.0,7,25
29578316,43632,4/8/2011,39:31.0,934,25
29578312,43632,4/8/2011,20:27.0,3,25
29578308,43632,4/9/2011,30:19.0,934,25
29578304,43632,4/9/2011,31:23.0,934,25
29578300,43632,4/9/2011,32:08.0,12,32
29578296,43632,4/9/2011,33:02.0,6,32
29578292,43632,4/9/2011,33:49.0,12,32
29578288,43632,4/9/2011,34:30.0,934,32
29578284,43632,4/9/2011,35:31.0,5,32
29578280,43632,4/9/2011,36:43.0,7,25
29578276,43632,4/9/2011,37:21.0,12,25
29578272,43632,4/9/2011,37:58.0,7,25
29578268,43632,4/9/2011,38:33.0,7,25
29578264,43632,4/9/2011,39:10.0,7,25
29578260,43632,4/9/2011,39:49.0,7,25
29578256,43632,4/9/2011,40:35.0,6,25
29578252,43632,4/9/2011,41:19.0,6,25
29578248,43632,4/9/2011,42:39.0,7,25
29578244,43632,4/9/2011,43:22.0,7,25
29578240,43632,4/9/2011,44:04.0,934,25
29578236,43632,4/9/2011,44:44.0,7,25
29578232,43632,4/9/2011,55:41.0,3,32
29578228,43632,4/9/2011,02:48.0,7,32
29578224,43632,4/9/2011,14:28.0,12,32
29578220,43632,4/9/2011,15:39.0,934,32
29578216,43632,4/10/2011,27:16.0,7,25
29578211,43632,4/10/2011,19:23.0,5,25
29578207,43632,4/10/2011,20:26.0,3,25
29578203,43632,4/10/2011,21:05.0,7,25
29578199,43632,4/10/2011,21:58.0,934,25
29578195,43632,4/10/2011,23:25.0,934,25
29578191,43632,4/10/2011,24:12.0,934,25
29578187,43632,4/10/2011,24:49.0,6,25
29578183,43632,4/10/2011,25:24.0,3,25
29578179,43632,4/10/2011,51:58.0,12,25
29578175,43632,4/10/2011,43:06.0,3,25
27672203,43699,3/21/2010,00:03.0,12,25
27672199,43699,3/21/2010,04:39.0,4,25
27672195,43699,3/21/2010,38:18.0,7,25
27672191,43699,3/21/2010,39:20.0,7,25
27672187,43699,3/21/2010,00:45.0,7,25
27672183,43699,3/21/2010,21:10.0,7,25
27672179,43699,3/21/2010,22:06.0,6,25
27672175,43699,3/22/2010,08:58.0,4,25
27672171,43699,3/22/2010,10:04.0,7,25
27672167,43699,3/22/2010,11:12.0,4,25
27672163,43699,3/22/2010,12:07.0,934,25
27672159,43699,3/22/2010,13:21.0,7,25
27672155,43699,3/22/2010,14:55.0,4,25
27672151,43699,3/22/2010,16:05.0,4,25
27672147,43699,3/22/2010,17:16.0,4,25
27672143,43699,3/22/2010,18:20.0,7,25
27672139,43699,3/22/2010,19:24.0,5,25
27672135,43699,3/22/2010,04:56.0,6,32
27672131,43699,3/22/2010,06:11.0,934,32
27672127,43699,3/22/2010,07:24.0,5,32
27672123,43699,3/22/2010,03:00.0,3,25
27672119,43699,3/22/2010,04:02.0,3,25
27672115,43699,3/22/2010,05:21.0,934,25
27672111,43699,3/22/2010,08:40.0,12,25
27672107,43699,3/22/2010,09:35.0,7,25
27672103,43699,3/22/2010,10:32.0,3,25
27672098,43699,3/22/2010,12:13.0,4,25
27672094,43699,3/22/2010,13:16.0,7,25
27672090,43699,3/22/2010,14:16.0,4,25
27672086,43699,3/22/2010,15:19.0,6,25
27671942,43699,5/3/2010,49:31.0,6,25
27671938,43699,5/3/2010,50:53.0,934,25
27671934,43699,5/3/2010,52:10.0,934,25
27671930,43699,5/3/2010,53:32.0,6,25
4130592,43910,2/24/2010,05:44.0,5,25
4130588,43910,2/24/2010,56:15.0,3,32
4130584,43910,2/24/2010,27:51.0,5,32
4130580,43910,2/24/2010,58:35.0,7,32
13307978,43913,1/20/2010,54:44.0,7,32
13307974,43913,1/20/2010,55:32.0,6,32
13307970,43913,1/20/2010,56:15.0,3,32
13307966,43913,1/20/2010,57:12.0,934,32
13307960,43913,1/20/2010,24:43.0,934,25
13307956,43913,1/20/2010,25:56.0,6,25
31631015,44030,6/5/2010,46:47.0,3,25
31631011,44030,6/5/2010,37:14.0,5,25
31631007,44030,6/5/2010,12:18.0,5,25
1183708,44058,1/7/2011,17:25.0,12,25
1183704,44058,1/7/2011,19:17.0,12,25
1183700,44058,1/7/2011,20:31.0,934,25
1183696,44058,1/7/2011,23:36.0,934,32
1183692,44058,1/7/2011,18:37.0,4,25
27748208,44718,6/21/2010,46:34.0,7,32
27748204,44718,6/21/2010,47:09.0,7,32
27748194,44718,6/21/2010,49:19.0,3,32
27748189,44718,6/21/2010,50:12.0,5,32
27748183,44718,6/21/2010,51:42.0,7,32
27748179,44718,6/21/2010,59:09.0,934,32
27748175,44718,6/21/2010,02:07.0,934,32
27748171,44718,6/21/2010,05:56.0,12,32
27748167,44718,6/21/2010,07:27.0,4,32
27748163,44718,6/21/2010,08:07.0,12,32
27748159,44718,6/21/2010,08:47.0,3,32
27748155,44718,6/21/2010,09:16.0,4,32
27748151,44718,6/21/2010,09:42.0,7,32
27748147,44718,6/21/2010,10:07.0,934,32
27748143,44718,6/21/2010,10:37.0,3,32
27748139,44718,6/21/2010,11:12.0,4,32
27748135,44718,6/21/2010,11:39.0,3,32
27748131,44718,6/21/2010,12:10.0,7,32
27748127,44718,6/21/2010,12:37.0,3,32
27748123,44718,6/21/2010,13:11.0,7,32
27748119,44718,6/21/2010,13:39.0,6,32
27748115,44718,6/21/2010,14:09.0,7,32
27748111,44718,6/21/2010,14:36.0,934,32
27748107,44718,6/21/2010,14:59.0,934,32
27748103,44718,6/21/2010,15:23.0,7,32
27748099,44718,6/21/2010,15:47.0,7,32
27748095,44718,6/21/2010,16:22.0,934,32
27748091,44718,6/21/2010,17:04.0,6,32
27748087,44718,6/21/2010,21:25.0,5,32
27748083,44718,6/21/2010,32:06.0,12,25
27748079,44718,6/21/2010,46:57.0,7,32
27748075,44718,6/21/2010,48:20.0,934,32
27748071,44718,6/21/2010,51:17.0,7,25
27748067,44718,6/21/2010,57:07.0,6,32
27748063,44718,6/21/2010,00:24.0,5,32
27748059,44718,6/21/2010,03:18.0,5,32
27748055,44718,6/21/2010,08:15.0,934,32
27748051,44718,6/21/2010,09:15.0,6,32
27748047,44718,6/21/2010,17:40.0,934,32
27748043,44718,6/21/2010,18:11.0,6,32
27748039,44718,6/21/2010,19:06.0,6,32
27748035,44718,6/21/2010,20:00.0,7,32
27748031,44718,6/21/2010,29:40.0,12,32
27748027,44718,6/21/2010,32:16.0,6,32
27748023,44718,6/21/2010,33:02.0,5,32
27748019,44718,6/21/2010,35:52.0,5,32
27748015,44718,6/21/2010,41:36.0,3,33
27748011,44718,6/21/2010,42:55.0,934,33
33170354,45035,12/23/2009,55:34.0,6,32
33170350,45035,12/23/2009,57:32.0,934,32
33170346,45035,12/23/2009,58:37.0,6,32
33170341,45035,12/23/2009,59:27.0,6,32
33170337,45035,12/23/2009,00:27.0,5,32
33170333,45035,12/23/2009,02:04.0,12,32
33170329,45035,12/23/2009,02:39.0,7,32
33170325,45035,12/23/2009,03:04.0,7,32
33170320,45035,12/23/2009,03:57.0,6,32
33170315,45035,12/23/2009,04:31.0,6,32
33170311,45035,12/23/2009,04:58.0,6,32
33170307,45035,12/23/2009,57:10.0,934,32
976826,45147,6/30/2010,20:19.0,934,32
976822,45147,6/30/2010,38:57.0,5,25
976818,45147,6/30/2010,55:36.0,5,25
976814,45147,6/30/2010,23:15.0,5,25
976810,45147,6/30/2010,47:34.0,5,25
976806,45147,7/1/2010,34:29.0,12,32
976802,45147,7/1/2010,11:19.0,934,32
976798,45147,7/1/2010,26:56.0,12,32
976793,45147,7/1/2010,02:22.0,6,32
976789,45147,7/1/2010,07:52.0,12,32
976785,45147,7/1/2010,02:29.0,12,32
976781,45147,7/1/2010,09:37.0,12,32
976777,45147,7/1/2010,23:41.0,7,32
33049647,45286,12/16/2009,28:15.0,12,32
33049643,45286,12/16/2009,47:57.0,12,32
33049639,45286,12/16/2009,03:32.0,12,32
33049635,45286,12/16/2009,14:11.0,7,32
33049631,45286,12/16/2009,43:10.0,12,32
33049627,45286,12/16/2009,15:46.0,7,32
33049623,45286,12/16/2009,46:42.0,12,32
33049619,45286,12/16/2009,36:58.0,7,32
33049615,45286,12/16/2009,37:49.0,12,32
33049611,45286,12/16/2009,53:15.0,7,32
33049607,45286,12/16/2009,54:15.0,12,32
33049603,45286,12/17/2009,45:19.0,12,32
33049598,45286,12/17/2009,51:31.0,7,32
33049594,45286,12/17/2009,29:51.0,934,25
33049590,45286,12/17/2009,33:47.0,3,25
33049586,45286,12/18/2009,42:12.0,5,32
33049582,45286,12/18/2009,46:52.0,12,32
33049578,45286,12/18/2009,57:53.0,5,32
33049574,45286,12/18/2009,19:53.0,6,32
33049570,45286,12/18/2009,28:15.0,934,25
33049566,45286,12/18/2009,33:58.0,5,25
33049562,45286,12/18/2009,26:39.0,6,25
33049558,45286,12/18/2009,27:14.0,7,25
25334500,45595,7/25/2010,21:07.0,4,32
25334496,45595,7/25/2010,22:08.0,4,32
25334492,45595,7/25/2010,22:48.0,4,32
25334488,45595,7/25/2010,24:05.0,4,32
25334484,45595,7/25/2010,25:31.0,4,32
25334480,45595,7/25/2010,29:27.0,7,32
25334476,45595,7/25/2010,30:26.0,7,32
7165367,45928,9/25/2010,36:18.0,12,32
7165362,45928,9/25/2010,58:49.0,5,32
7165358,45928,9/25/2010,36:40.0,5,32
7165354,45928,9/25/2010,49:33.0,6,32
7165350,45928,9/25/2010,35:19.0,12,32
23236731,46408,5/5/2010,06:38.0,5,32
23236727,46408,5/5/2010,14:06.0,5,32
23236723,46408,5/5/2010,23:51.0,5,32
23236719,46408,5/5/2010,33:11.0,5,32
23236715,46408,5/5/2010,52:52.0,5,32
23236711,46408,5/5/2010,58:10.0,5,32
23236707,46408,5/5/2010,33:18.0,5,32
23236703,46408,5/5/2010,41:33.0,934,32
23236699,46408,5/5/2010,20:31.0,7,25
9376574,46441,5/8/2010,01:47.0,7,33
9376570,46441,5/8/2010,05:55.0,12,32
9376565,46441,5/8/2010,12:54.0,7,25
9376561,46441,5/8/2010,55:19.0,7,34
9376556,46441,5/8/2010,38:52.0,6,25
9376552,46441,5/8/2010,45:57.0,5,32
9376548,46441,5/8/2010,48:49.0,6,33
9376493,46441,6/12/2010,10:17.0,3,25
9376489,46441,6/12/2010,11:10.0,4,25
9376485,46441,6/12/2010,59:54.0,7,24
9376481,46441,6/12/2010,10:29.0,7,24
10209234,47315,9/25/2010,37:36.0,12,32
10209230,47315,9/25/2010,32:02.0,5,32
10209226,47315,9/25/2010,47:15.0,6,32
10209222,47315,9/25/2010,00:04.0,7,25
15345078,47842,1/11/2010,29:00.0,7,25
15345074,47842,1/11/2010,29:36.0,7,25
15345070,47842,1/11/2010,30:21.0,6,25
15345066,47842,1/11/2010,31:09.0,3,25
15345062,47842,1/11/2010,31:43.0,7,25
15345058,47842,1/11/2010,32:24.0,7,25
15345054,47842,1/11/2010,34:48.0,12,25
15345050,47842,1/11/2010,35:48.0,5,25
15345046,47842,1/11/2010,36:39.0,7,25
15345042,47842,1/11/2010,37:39.0,3,25
15345038,47842,1/11/2010,38:43.0,12,25
15345034,47842,1/11/2010,39:14.0,7,25
15345030,47842,1/11/2010,42:58.0,934,25
15345025,47842,1/11/2010,44:06.0,6,25
15344936,47842,2/23/2010,48:33.0,6,25
15344932,47842,2/23/2010,54:06.0,7,25
15344927,47842,2/23/2010,02:05.0,934,25
15344923,47842,2/23/2010,05:41.0,934,25
15344919,47842,2/23/2010,09:28.0,934,25
15344915,47842,2/23/2010,11:05.0,5,25
15344911,47842,2/23/2010,11:39.0,934,25
15344907,47842,2/23/2010,12:45.0,7,25
15344903,47842,2/23/2010,17:57.0,12,25
15344898,47842,2/23/2010,21:06.0,934,25
15344894,47842,2/23/2010,36:11.0,7,25
15344890,47842,2/23/2010,36:44.0,7,25
15344886,47842,2/23/2010,43:09.0,6,25
15344841,47842,8/2/2010,30:16.0,4,34
15344837,47842,8/2/2010,30:54.0,3,34
15344833,47842,8/2/2010,33:46.0,7,34
15344829,47842,8/2/2010,35:13.0,3,34
15344825,47842,8/2/2010,36:05.0,7,34
15344821,47842,8/2/2010,36:52.0,3,34
15344817,47842,8/2/2010,38:21.0,3,34
9239213,48183,12/8/2009,21:17.0,7,32
9239209,48183,12/8/2009,18:11.0,934,32
9239205,48183,12/8/2009,20:41.0,5,32
9239201,48183,12/8/2009,15:18.0,7,32
9239080,48183,12/31/2009,16:12.0,934,32
9239076,48183,12/31/2009,52:46.0,7,32
9239072,48183,12/31/2009,18:00.0,3,25
9239068,48183,12/31/2009,44:55.0,3,25
9239009,48183,1/9/2010,33:11.0,5,32
9239005,48183,1/9/2010,01:18.0,5,32
9239001,48183,1/9/2010,34:31.0,12,32
